reviewBody,alternativeName
"A ex-presidente Dilma Rousseff PT não participou do atentado a um quartel do Exército em São Paulo em junho de 1968, e que resultou na morte do soldado Mário Kozel Filho. Ao contrário do que afirma montagem que circula nas redes sociais desde sábado 3, a petista não integrava, na época, a VPR Vanguarda Popular Revolucionária, organização responsável por lançar um carro-bomba contra a unidade militar. Ela também não aparece na lista de militantes da organização acusados de participarem da ação, conforme livro editado por militares após o fim da ditadura.Na verdade, em 1968,a petista fazia parte do Colina Comando de Libertação Nacional, organização que, em 1969, viria a se fundir com a VPR para formar a VAR-Palmares Vanguarda Armada Revolucionária  Palmares. Apesar de militar em organizações de extrema-esquerda durante a ditadura, não há evidências da participação de Dilma nas ações armadas promovidas por esses grupos.",falso
"Documentos na Junta Comercial de São Paulo consultados por Aos Fatos mostram que membros da família Frias são os únicos acionistas da empresa. A própria Folha de S.Paulo desmentiu a informação, em texto publicado em seu site, e disse que a Folha é editada pela Empresa Folha da Manhã S.A., que pertence 100% à família Frias de Oliveira.",falso
"Não é verdade que o ministro do Supremo TribunalFederal Gilmar Mendes prometeu deixar seu cargo, que a artista Pabllo Vittar prometeu parar de cantar e que o deputado Jean Wyllys PSOL-RJ prometeu deixar o Brasil caso Jair Bolsonaro PSL fosse eleito. Uma montagem que circula no Facebook recicla boatos que já foram desmentidos anteriormente.",falso
"Acompanhada da mensagem #NãoAceitamosFraudes, uma imagem falseia os números de cinco pesquisas eleitorais para sugerir que não há nenhuma chance de Jair Bolsonaro PSL não ganhar as eleições.A peça, que nada mais é do que um print de uma conversa do WhatsApp com um filtro em cima, inventa números de algumas pesquisas, utiliza resultados velhos de outra e até inventa pesquisas.",falso
"O parlamentar que aparece em um vídeo na Câmara dos Deputados criticando um candidato do PT não é Cid Gomes PDT-CE, senador eleito pelo Ceará e irmão de Ciro Gomes, mas sim o deputado federal Alceu Moreira MDB-RS. O discurso também não era direcionado a Fernando Haddad PT.Feito em junho de 2017, a fala se referia ao ex-presidente Luiz Inácio Lula da Silva, que ainda era candidato à Presidência pelo PT à época.",falso
"Não é crime eleitoral fotografar o comprovante de votação como informa incorretamente corrente que circula no Whatsapp. No comprovante de votação, constam apenas informações sobre o eleitor, local de votação e turno e ano da eleição. No documento, não há nenhuma informação do candidato ou candidata escolhido na votação. O comprovante de votação serve apenas para informar a regularidade da situação do eleitor, indicando que a pessoa compareceu ao pleito e votou.",falso
"Não procede a acusação de fraude feita em vídeo por um eleitor de Belém do Pará que, ao digitar17 na urna para governador, foi informado que voto era nulo. Isso ocorreu porque, naquele Estado, não há candidatos do PSL, partido de Jair Bolsonaro, concorrendo a esse cargo no segundo turno. São as próprias imagens que desmentem o eleitor: a tela da urna mostrada registrava voto para o governo estadual e não para a Presidência da República, como ele alega no vídeo.",falso
"A imagem publicado no Facebook diz que ficou provado no autoteste do TRE-SP que os teclados das urnas Diebold adulteraram os votos que eram digitados. A informação é FALSA. Na verdade, o TRE-SP realizou um teste público em 20 de outubro, com quatro urnas. Uma delas, segundo o tribunal, apresentou falha aleatória no teclado. Diebold é a empresa que produz urnas eletrônicas.Nessa urna específica, foram observados defeitos aleatórios em teclas diversas durante a digitação após sucessivas repetições do autoteste, afirmou o tribunal. A urna eletrônica auditada foi substituída no início da manhã às 9h42 do dia da eleição [teste], tão logo se tomou conhecimento da ocorrência de defeitos, o que pode ser verificado tanto na ata da seção eleitoral preenchida pelos mesários quanto nos registros de log da urna eletrônica.",falso
"Ao contrário do que dá a entender a corrente, não há nenhuma previsão legal de que a eleição possa ser refeita com cédula de papel. Além disso, segundo o TSE, o comprovante de votação é o documento que prova que o eleitor votou na eleiçãoturno nele indicado, e eventuais rasuras podem vir a invalidá-lo. Por isso, a informação foi classificada por Aos Fatos com o selo FALSO.",falso
"A informação é FALSA. O próprio TSE divulgou uma nota de esclarecimento em que afirma que, por solicitação do tribunal, o início do horário de verão foi alterado para depois do segundo turno. Portanto, as urnas estarão preparadas para funcionar no mesmo horário que funcionaram no primeiro turno, diz o comunicado.",falso
"O primeiro indício de que a imagem foi montada é o tamanho do logotipo da editora Abril, que aparece bem maior do que o padrão das capas da revista. O tamanho do texto e a fonte utilizada, e o fato de haver apenas uma matéria em destaque também fogem do padrão da publicação. Além disso, nenhuma das edições publicadas pela Veja em julho de 2014, de quando data a montagem, trazia a imagem na capa.",falso
"São FALSAS as informaçõesque constam de uma imagem que circula no WhatsAppdesde o início da noite deste sábado 27 que afirmam que o candidato à Presidência Fernando Haddad PT é acusado de estuprar uma menina de 11 anos de idade. Além de não haver qualquerinvestigação, processo ou denúncia contra o candidato nesse sentido,o conteúdo aponta como fonte reportagens do UOL e do Jornal Nacional que jamais existiram. A peça de desinformação traz ainda a foto de uma criança cujo nome, diferentemente do que é informado na imagem, é Esther Marcos.Trata-se de uma atriz e cantora gospel que hoje tem 16 anos.",falso
"A instituição financeira, em nota, informou a Aos Fatos que a pesquisa é fake news. Além disso, o banco não realiza pesquisas para o mercado financeiro, como informa a corrente, apenas encomenda levantamentos registrados no TSE ao Instituto FSB pesquisas.Segundo a corrente, o BTG Pactual teria realizado umtrackingtipo de pesquisa de opinião para monitoramento interno de empresas e campanhas políticas em que Bolsonaro teria vantagem de quase 50 pontos percentuais em cima de Haddad. A instituição financeira, em nota, informou a Aos Fatos que a pesquisa é fake news. Além disso, o banco diz não realizar pesquisas para o mercado financeiro, como informa a correnteapenas encomenda levantamentos registrados no TSE ao Instituto FSB Pesquisas.",falso
"Na verdade, segundo o instituto, a pesquisadora que aplicou o questionário cometeu um erro, que foi corrigido. O entrevistado, segundo o Datafolha, teve o voto computado em Bolsonaro.",falso
"Um vídeo publicado em um perfil pessoal no Facebook afirma, de maneira falsa, que um pesquisador do instituto Datafolha se recusou a entrevistar um eleitor que se ofereceu para ser entrevistado porque ele declarava voto em Jair Bolsonaro PSL. Na verdade, por um princípio estatístico, pesquisadores não podem abordar eleitores que se oferecem.",falso
" FALSA umapublicaçãodo Facebook atribuídoao candidato à Presidência pelo PSL, Jair Bolsonaro, em que ele afirma querer anexar oestado do Sergipe à Bahia. Esse boatoé antigo e circula nas redes sociais pelo menos desde março deste ano, e já foi desmentido em vídeo pelo próprio presidenciável.",falso
"Voltou a circular nas redes sociais uma imagem que afirma que o candidato à Presidência Fernando Haddad do PT, tem como plano soltar condenados caso seja eleito. A informação, na verdade, distorce declarações do candidato em entrevista coletiva à imprensa concedida em setembro. Ao falar de suas propostas para segurança pública, Haddad menciona o desencarceramento de pessoas que cometem pequenos delitos. Em seu plano de governo, não há menção sobre soltar criminosos, sobretudo os de alta periculosidade,que já estão presos.",distorcido
"Duas fotos da reunião do PT com a equipe da OEA que está no Brasil em missão de observação eleitoral estão sendo distribuídas nas redes sociais sugerindo que fosse um registro de um acordo de fraude eleitoral. Algumas postagens dizem que essa reunião era secreta e pretendia firmar um acordo para fraudar as eleições.Outras imagens afirmamque a organização fiscalizará a votação do segundo turno e algumas até dizem que a equipe é venezuelana. Nada disso é verdade: além de ter sido noticiada por veículos como Estadão, Folha de S.Paulo e Jornal Nacional, a reunião tinha o objetivo de apresentar denúncias de fake news e violência política. A OEA também tentou agendar uma reunião com o PSL, mas ainda não conseguiu.",distorcido
"A imagem com a foto do ex-presidente tucano Fernando Henrique Cardoso e os dizeres O Brasil inteiro sabe que eu sempre fui rival do PT. Mas agora não há saída: entre Haddad e Bolsonaro, vou de Haddad é FALSA. Desde o início da campanha para o segundo turno das eleições presidenciais, FHC declarou que não se sentia representado pelas ideias de nenhum dos candidatos.",falso
"O auxílio existe desde 1933, mas só ganhou o nome em 1960. Seu valor, além de variar caso a caso, leva em consideração a contribuição do presidiário ao INSS quando ainda era livre e trabalhava formalmente, com carteira assinada. O tempo do benefício também varia de acordo com a situação. Além disso, quem recebe o auxílio reclusão não é o preso, mas seus dependentes, mediante comprovação da necessidade do recebimento para o sustento da família.",falso
"A informação disseminada por páginas e perfis nas redes sociais é FALSA por dois motivos: 1. A empresa em questão não foi contratada para serviços de apuração, mas para auxiliar na divulgação de resultados via internet; 2. As pessoas apontadas como sócias e apoiadoras do PT não têm nenhuma ligação com a empresa.",falso
"Um texto publicado no Jornal da Cidade Online afirma de maneira falsa que o candidato a presidente derrotado Ciro Gomes PDT declarou voto em Jair Bolsonaro PSL. Na verdade, Ciro e seu partido declararam apoio crítico a Fernando Haddad PT antes de ele viajar de férias para Paris.",falso
"Não é verdade que Maria Amélia de Almeida Teles, conhecida por Amelinha Teles, foi condenada por matar militares. Além da que traz o texto descrito acima, outra imagem similar que circula nas redes sociais Facebook e WhatsApp traz a seguinte frase Essa senhora aparece na propaganda do Haddad chorando. Amelinha Teles, junto com seu marido, matou e esquartejou militares em nome da ditadura do proletariado. Amelinha e o marido, Cezar Augusto Teles, não cometeram esse crime e nunca foram acusados, tampouco julgados, por ele.",falso
